City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Bitam,GA,2022-09-15 21:33:53,2.076,11.5007,69.06,100,100,3.42
294,Udachnyy,RU,2022-09-15 21:33:54,66.4167,112.4,41.45,80,100,19.37
295,Jiuquan,CN,2022-09-15 21:33:54,39.7432,98.5174,57.45,37,81,9.13
296,Moa,CU,2022-09-15 21:33:54,20.6569,-74.9403,84.52,66,96,10.67
297,Jamame,SO,2022-09-15 21:33:55,0.0722,42.7506,74.68,84,25,11.21
298,Walvis Bay,NA,2022-09-15 21:33:55,-22.9575,14.5053,55.09,100,28,8.05
299,Vila Franca Do Campo,PT,2022-09-15 21:33:55,37.7167,-25.4333,77.2,82,80,13.76
300,Hasaki,JP,2022-09-15 21:33:56,35.7333,140.8333,64.8,66,100,4.25
301,Las Palmas,ES,2022-09-15 21:33:56,28.4204,-14.0131,72.39,73,20,20.71
302,Omboue,GA,2022-09-15 21:33:56,-1.5746,9.2618,74.84,83,100,8.88
303,Soure,BR,2022-09-15 21:33:57,-0.7167,-48.5233,81.23,74,80,14.56
304,Agadez,NE,2022-09-15 21:33:57,19.75,10.25,91.47,14,39,9.46
305,Talavera,PH,2022-09-15 21:33:58,15.6167,120.9333,73.24,95,30,1.34
306,Norman Wells,CA,2022-09-15 21:33:58,65.282,-126.8329,51.84,76,75,6.91
307,Melito Di Porto Salvo,IT,2022-09-15 21:33:59,37.9222,15.7714,83.53,65,5,2.42
308,Estelle,US,2022-09-15 21:33:59,29.8458,-90.1067,88.0,52,40,11.5
309,Nizwa,OM,2022-09-15 21:33:59,22.9333,57.5333,85.77,37,74,2.75
310,Uvira,CD,2022-09-15 21:34:00,-3.4067,29.1458,76.68,63,59,1.34
311,Klaksvik,FO,2022-09-15 21:34:00,62.2266,-6.589,47.32,67,59,25.5
312,Kununurra,AU,2022-09-15 21:34:01,-15.7667,128.7333,71.58,83,4,3.44
313,San Andres,CO,2022-09-15 21:32:17,12.5847,-81.7006,84.22,74,40,8.05
314,Coos Bay,US,2022-09-15 21:29:29,43.3665,-124.2179,74.32,84,20,12.66
315,Saint-Louis,SN,2022-09-15 21:34:01,16.3333,-15.0,87.44,45,2,9.57
316,Caledonia,US,2022-09-15 21:34:02,42.8078,-87.9242,81.34,64,0,10.36
317,Tucuman,AR,2022-09-15 21:30:14,-26.8241,-65.2226,80.6,17,0,18.41
318,Saint George,US,2022-09-15 21:34:02,37.1041,-113.5841,90.63,32,0,6.91
319,Iskateley,RU,2022-09-15 21:34:03,67.6803,53.1512,47.93,97,100,8.05
320,Pisco,PE,2022-09-15 21:34:03,-13.7,-76.2167,60.85,82,20,9.22
321,Itamaraju,BR,2022-09-15 21:34:03,-17.0392,-39.5311,71.94,84,0,6.06
322,Amazar,RU,2022-09-15 21:34:04,53.858,120.875,43.0,98,100,3.13
323,Kisanga,TZ,2022-09-15 21:34:04,-7.4362,37.7034,73.06,75,76,4.05
324,Manica,FR,2022-09-15 21:34:05,49.0,-1.1667,54.55,73,71,3.83
325,Kloulklubed,PW,2022-09-15 21:35:05,7.0419,134.2556,84.72,70,100,7.29
326,Requena,ES,2022-09-15 21:35:06,39.4883,-1.1004,68.52,56,11,4.7
327,Kamyaran,IR,2022-09-15 21:35:06,34.7956,46.9355,64.38,25,0,3.58
328,Pangody,RU,2022-09-15 21:35:06,65.85,74.4859,45.01,85,100,7.65
329,Alyangula,AU,2022-09-15 21:35:07,-13.8483,136.4192,78.3,83,9,11.74
330,Bridlington,GB,2022-09-15 21:35:07,54.0831,-0.1919,52.14,74,50,16.28
331,Bambous Virieux,MU,2022-09-15 21:35:08,-20.3428,57.7575,71.22,78,40,5.75
332,Broken Hill,AU,2022-09-15 21:32:33,-31.95,141.4333,52.92,61,5,18.1
333,Dembi Dolo,ET,2022-09-15 21:35:08,8.5333,34.8,57.51,96,100,3.24
334,Chumikan,RU,2022-09-15 21:35:09,54.7183,135.315,46.02,63,100,6.67
335,Dickinson,US,2022-09-15 21:35:09,29.4608,-95.0513,91.15,65,20,12.66
336,Zhangjiakou,CN,2022-09-15 21:35:10,40.81,114.8794,60.73,62,1,1.79
337,Diamantina,BR,2022-09-15 21:34:13,-18.2494,-43.6003,69.98,36,54,2.84
338,Neiafu,TO,2022-09-15 21:35:11,-18.65,-173.9833,81.28,78,75,9.22
339,Naryan-Mar,RU,2022-09-15 21:35:11,67.6713,53.087,48.02,97,100,8.08
340,Lasa,IT,2022-09-15 21:35:11,46.6166,10.7002,65.28,93,60,6.17
341,Ballina,AU,2022-09-15 21:33:13,-28.8667,153.5667,59.77,91,100,10.98
342,Matara,LK,2022-09-15 21:35:12,5.9485,80.5353,75.76,91,37,7.36
343,Srednekolymsk,RU,2022-09-15 21:35:12,67.45,153.6833,37.54,66,99,3.87
344,Zatoka,UA,2022-09-15 21:35:13,46.0725,30.4654,71.37,70,97,7.18
345,Lykhivka,UA,2022-09-15 21:35:13,48.6874,33.9228,59.83,95,74,7.9
346,Andenes,NO,2022-09-15 21:35:14,69.3143,16.1194,49.98,81,20,21.85
347,Poli,TZ,2022-09-15 21:35:14,-3.3333,36.8,55.58,87,56,4.81
348,Laja,CL,2022-09-15 21:33:57,-37.2667,-72.7,62.89,73,100,6.04
349,Weiden,DE,2022-09-15 21:35:15,49.6775,12.1567,54.84,83,100,3.44
350,Shenjiamen,CN,2022-09-15 21:35:15,29.9576,122.298,74.53,83,0,7.47
351,Claveria,PH,2022-09-15 21:35:16,18.6074,121.0832,78.24,83,3,9.42
352,Gat,IL,2022-09-15 21:35:16,31.61,34.7642,76.82,64,0,5.08
353,Rusape,ZW,2022-09-15 21:35:16,-18.5278,32.1284,51.49,68,0,3.4
354,Fortuna,US,2022-09-15 21:35:17,40.5982,-124.1573,64.92,77,19,5.01
355,Izumo,JP,2022-09-15 21:35:17,35.3667,132.7667,75.09,94,40,5.75
356,Santiago Del Estero,AR,2022-09-15 21:34:39,-27.7951,-64.2615,75.79,13,0,10.29
357,Harper,LR,2022-09-15 21:35:17,4.375,-7.7169,76.35,86,96,9.95
358,Suamico,US,2022-09-15 21:35:18,44.6319,-88.0393,79.57,64,0,8.05
359,Ribeira Grande,PT,2022-09-15 21:35:18,38.5167,-28.7,75.6,88,40,10.36
360,Carndonagh,IE,2022-09-15 21:35:19,55.25,-7.2667,50.43,79,10,12.1
361,Warmbad,NA,2022-09-15 21:35:19,-28.45,18.7333,72.14,11,5,3.11
362,Codrington,AU,2022-09-15 21:35:20,-38.2667,141.9667,51.26,81,78,15.73
363,Bejucal,CU,2022-09-15 21:35:20,22.9286,-82.3886,85.32,66,40,4.61
364,Guatire,VE,2022-09-15 21:35:21,10.4762,-66.5427,76.82,86,72,1.66
365,Rio Grande,BR,2022-09-15 21:35:21,-32.035,-52.0986,64.51,88,0,8.79
366,Umm Lajj,SA,2022-09-15 21:35:21,25.0213,37.2685,84.85,59,1,10.04
367,Farah,AF,2022-09-15 21:35:22,32.5,62.5,72.75,14,0,5.99
368,San Bartolome,ES,2022-09-15 21:36:22,27.9248,-15.5733,64.87,79,20,21.85
369,Ulladulla,AU,2022-09-15 21:36:23,-35.35,150.4667,52.77,76,64,13.06
370,Pacific Grove,US,2022-09-15 21:36:00,36.6177,-121.9166,77.02,78,20,11.5
371,Ola,RU,2022-09-15 21:36:23,59.5833,151.2833,46.09,56,89,5.75
372,Sorland,NO,2022-09-15 21:36:24,67.667,12.6934,53.46,78,92,12.06
373,Ostrow Mazowiecka,PL,2022-09-15 21:36:24,52.8024,21.8951,51.62,73,99,9.95
374,Goderich,CA,2022-09-15 21:36:24,43.7501,-81.7165,64.9,55,93,3.44
375,Zamosc,PL,2022-09-15 21:36:25,50.7231,23.252,56.37,93,99,6.93
376,Ambilobe,MG,2022-09-15 21:36:25,-13.2,49.05,66.4,69,5,4.85
377,Luderitz,NA,2022-09-15 21:36:26,-26.6481,15.1594,61.81,68,63,8.3
378,Cordoba,AR,2022-09-15 21:36:26,-31.4135,-64.1811,75.76,14,0,23.02
379,Robertsport,LR,2022-09-15 21:36:26,6.7533,-11.3686,76.66,90,27,8.57
380,Lumeje,AO,2022-09-15 21:36:27,-11.55,20.7833,71.15,31,42,3.09
381,Caruray,PH,2022-09-15 21:36:27,10.3094,119.0128,79.61,85,100,15.73
382,Helong,CN,2022-09-15 21:36:28,42.5397,128.9972,56.68,100,100,1.88
383,Ishinomaki,JP,2022-09-15 21:36:28,38.4167,141.3,69.8,76,94,9.48
384,Prince Rupert,CA,2022-09-15 21:36:28,54.3161,-130.3201,55.49,96,100,5.75
385,Provideniya,RU,2022-09-15 21:36:29,64.3833,-173.3,50.11,87,100,8.95
386,Bereda,ES,2022-09-15 21:36:29,43.2686,-7.5406,64.42,100,41,4.61
387,Ranong,TH,2022-09-15 21:36:30,9.9658,98.6348,78.24,84,92,10.25
388,Baglung,NP,2022-09-15 21:36:30,28.2719,83.5898,66.45,97,100,2.89
389,Longyearbyen,SJ,2022-09-15 21:36:30,78.2186,15.6401,31.84,93,75,5.75
390,Say,NE,2022-09-15 21:36:31,13.1007,2.3689,79.36,64,100,10.4
391,Lavrentiya,RU,2022-09-15 21:36:31,65.5833,-171.0,46.22,83,28,10.54
392,Narsaq,GL,2022-09-15 21:36:32,60.9167,-46.05,53.82,73,100,3.02
393,Gwadar,PK,2022-09-15 21:36:32,25.1216,62.3254,80.01,88,43,8.21
394,Hamilton,US,2022-09-15 21:35:08,39.1834,-84.5333,85.08,55,0,3.44
395,Monte Alegre,BR,2022-09-15 21:36:33,-2.0078,-54.0692,86.99,46,74,3.91
396,Kangaatsiaq,GL,2022-09-15 21:36:33,68.3065,-53.4641,41.13,96,100,5.66
397,Cosala,MX,2022-09-15 21:36:33,24.4125,-106.6908,91.33,52,5,6.55
398,Waingapu,ID,2022-09-15 21:36:34,-9.6567,120.2641,75.07,66,30,3.4
399,Havre-Saint-Pierre,CA,2022-09-15 21:36:34,50.2334,-63.5986,53.96,94,100,0.0
400,Kristiansund,NO,2022-09-15 21:34:08,63.1115,7.732,52.45,87,75,11.5
401,Itarema,BR,2022-09-15 21:35:19,-2.9248,-39.9167,78.12,79,10,17.76
402,Camacha,PT,2022-09-15 21:36:35,33.0833,-16.3333,71.02,83,40,12.66
403,Kushiro,JP,2022-09-15 21:36:35,42.975,144.3747,58.42,73,100,7.65
404,Palasa,IN,2022-09-15 21:36:36,18.7667,84.4167,79.97,83,100,2.84
405,Two Rivers,US,2022-09-15 21:36:36,44.1539,-87.5693,77.04,85,0,14.97
406,Nanakuli,US,2022-09-15 21:36:36,21.3906,-158.1547,84.15,63,0,10.36
407,Vicuna,CL,2022-09-15 21:32:39,-30.0319,-70.7081,77.77,27,95,4.52
408,Santa Marta,CO,2022-09-15 21:34:04,11.2408,-74.199,84.25,77,75,5.75
409,Superior,US,2022-09-15 21:36:37,46.7208,-92.1041,79.48,86,0,18.41
410,Ust-Kulom,RU,2022-09-15 21:36:37,61.6864,53.6902,48.24,90,97,6.49
411,Nabire,ID,2022-09-15 21:36:38,-3.3667,135.4833,75.92,91,31,2.42
412,Madimba,TZ,2022-09-15 21:36:38,-10.4,40.3333,73.42,84,96,6.58
413,Zalantun,CN,2022-09-15 21:36:38,48.0,122.7167,52.14,75,0,1.7
414,Capitan Bado,PY,2022-09-15 21:37:39,-23.2667,-55.5333,64.62,49,99,0.87
415,Kaniama,CD,2022-09-15 21:37:39,-7.5667,24.1833,73.69,64,97,2.26
416,Dukat,RU,2022-09-15 21:37:40,62.55,155.55,34.23,66,17,6.17
417,Houma,US,2022-09-15 21:35:15,29.5958,-90.7195,87.8,60,0,5.01
418,Chardara,KZ,2022-09-15 21:37:40,41.2547,67.9692,63.82,30,3,7.87
419,Nizhnevartovsk,RU,2022-09-15 21:37:41,60.9344,76.5531,41.02,100,0,2.24
420,Buchanan,LR,2022-09-15 21:37:41,5.8808,-10.0467,76.75,88,86,8.84
421,Union Hidalgo,MX,2022-09-15 21:37:41,16.4723,-94.8295,80.65,79,100,11.05
422,Gigmoto,PH,2022-09-15 21:37:42,13.7796,124.39,79.57,86,99,5.57
423,Borovoy,RU,2022-09-15 21:37:42,55.4333,86.0833,38.48,87,0,6.71
424,Comodoro Rivadavia,AR,2022-09-15 21:36:24,-45.8667,-67.5,62.46,48,40,16.11
425,Eyl,SO,2022-09-15 21:37:43,7.9803,49.8164,77.74,74,7,20.56
426,Mumford,GH,2022-09-15 21:37:43,5.2618,-0.759,75.61,92,100,12.1
427,Clyde River,CA,2022-09-15 21:37:43,70.4692,-68.5914,41.23,87,75,6.91
428,Kutum,SD,2022-09-15 21:37:44,14.2,24.6667,77.86,58,78,6.06
429,Mendi,PG,2022-09-15 21:37:44,-6.1761,143.6513,58.37,86,30,1.1
430,Qui Nhon,VN,2022-09-15 21:37:45,13.7667,109.2333,77.23,85,100,5.08
431,Krasnoselkup,RU,2022-09-15 21:37:45,65.7,82.4667,47.17,88,100,10.92
432,Oranjestad,AW,2022-09-15 21:35:36,12.524,-70.027,87.75,62,20,18.41
433,Zunyi,CN,2022-09-15 21:37:46,27.6867,106.9072,69.58,73,99,2.75
434,Behshahr,IR,2022-09-15 21:37:46,36.6923,53.5526,69.75,87,11,0.78
435,Soma,TR,2022-09-15 21:37:46,39.1855,27.6094,70.56,33,1,0.87
436,High Level,CA,2022-09-15 21:37:47,58.5169,-117.136,71.71,40,75,19.57
437,Kijang,KR,2022-09-15 21:37:47,35.2442,129.2139,73.13,87,100,10.94
438,Bryan,US,2022-09-15 21:37:47,30.6744,-96.37,90.82,43,0,5.75
439,Los Llanos De Aridane,ES,2022-09-15 21:37:48,28.6585,-17.9182,73.15,91,0,16.11
440,Bonnyville,CA,2022-09-15 21:37:48,54.2668,-110.735,67.32,28,44,13.15
441,Flinders,AU,2022-09-15 21:37:48,-34.5833,150.8552,59.18,84,59,5.99
442,Tiznit,MA,2022-09-15 21:37:49,29.5833,-9.5,65.23,88,87,5.55
443,Ekhabi,RU,2022-09-15 21:37:49,53.5102,142.9671,49.55,66,5,12.75
444,Kefamenanu,ID,2022-09-15 21:37:49,-9.4467,124.4781,68.95,80,100,2.46
445,San Ramon De La Nueva Oran,AR,2022-09-15 21:37:50,-23.1322,-64.326,81.43,22,0,5.44
446,Tessalit,ML,2022-09-15 21:37:50,20.1986,1.0114,94.5,14,10,8.59
447,Gondanglegi,ID,2022-09-15 21:37:51,-7.7479,112.0132,75.07,85,100,13.33
448,Port Lincoln,AU,2022-09-15 21:37:51,-34.7333,135.8667,53.02,75,31,25.21
449,Seymchan,RU,2022-09-15 21:37:51,62.8833,152.4333,41.22,61,90,5.68
450,Alta Floresta,BR,2022-09-15 21:37:52,-9.8756,-56.0861,89.42,48,61,4.61
451,Diffa,NE,2022-09-15 21:37:52,13.3154,12.6113,88.21,43,68,6.85
452,Poya,NC,2022-09-15 21:37:53,-21.35,165.15,72.28,67,33,5.7
453,Port Blair,IN,2022-09-15 21:37:53,11.6667,92.75,77.04,94,40,2.3
454,Antofagasta,CL,2022-09-15 21:36:45,-23.65,-70.4,58.28,70,2,4.03
455,Dicabisagan,PH,2022-09-15 21:37:54,17.0818,122.4157,77.7,87,12,2.86
456,Bundaberg,AU,2022-09-15 21:37:54,-24.85,152.35,71.89,78,40,18.41
457,Sokode,TG,2022-09-15 21:37:54,8.9833,1.1333,74.91,94,0,0.0
458,Vaitape,PF,2022-09-15 21:38:55,-16.5167,-151.75,77.81,75,31,24.38
459,Qingdao,CN,2022-09-15 21:38:55,36.0986,120.3719,71.2,100,100,13.42
460,Yeppoon,AU,2022-09-15 21:38:55,-23.1333,150.7333,62.38,67,3,9.04
461,San Francisco,US,2022-09-15 21:35:53,37.7749,-122.4194,76.82,75,75,17.27
462,Kabelvag,NO,2022-09-15 21:38:56,68.2114,14.4817,53.6,66,0,14.97
463,Bocas Del Toro,PA,2022-09-15 21:38:57,9.3333,-82.25,82.63,70,62,4.16
464,Poum,NC,2022-09-15 21:38:57,-20.2333,164.0167,74.86,71,90,14.23
465,Port Hedland,AU,2022-09-15 21:38:57,-20.3167,118.5667,62.65,51,0,9.22
466,Rochegda,RU,2022-09-15 21:38:58,62.8,43.25,48.83,98,100,4.43
467,Owando,CG,2022-09-15 21:38:58,-0.4819,15.8999,73.04,90,100,3.78
468,Daokou,CN,2022-09-15 21:38:59,35.5639,114.5058,64.51,86,0,3.83
469,Amapa,BR,2022-09-15 21:38:59,1.0,-52.0,74.41,90,99,6.17
470,Birjand,IR,2022-09-15 21:38:59,32.8663,59.2211,68.47,12,0,9.22
471,Champerico,GT,2022-09-15 21:39:00,14.3,-91.9167,84.74,77,92,14.56
472,Sur,OM,2022-09-15 21:39:00,22.5667,59.5289,88.07,55,94,10.31
473,Marawi,PH,2022-09-15 21:39:01,7.9986,124.2928,68.4,92,100,4.94
474,Nouakchott,MR,2022-09-15 21:39:01,18.0858,-15.9785,85.93,65,3,14.67
475,Devils Lake,US,2022-09-15 21:39:02,48.1128,-98.8651,59.11,94,100,14.97
476,Grindavik,IS,2022-09-15 21:39:02,63.8424,-22.4338,46.87,81,0,2.3
477,Maningrida,AU,2022-09-15 21:39:02,-12.0667,134.2667,77.81,82,50,4.81
478,Paamiut,GL,2022-09-15 21:39:03,61.994,-49.6678,44.92,81,97,8.59
479,Waverley,ZA,2022-09-15 21:39:03,-25.7023,28.2591,66.61,48,0,2.3
480,Navsari,IN,2022-09-15 21:39:03,20.9524,72.9324,77.72,93,100,4.74
481,Male,MV,2022-09-15 21:39:04,4.1748,73.5089,80.55,83,20,4.61
482,Mogadishu,SO,2022-09-15 21:39:04,2.0371,45.3438,76.21,86,60,16.13
483,Ariquemes,BR,2022-09-15 21:39:05,-9.9133,-63.0408,84.88,48,82,2.89
484,Grand Gaube,MU,2022-09-15 21:39:05,-20.0064,57.6608,71.38,69,1,5.99
485,Popondetta,PG,2022-09-15 21:39:06,-8.7537,148.2534,78.78,77,98,1.21
486,Constitucion,CL,2022-09-15 21:39:06,-35.3333,-72.4167,55.94,81,100,6.93
487,Mecca,SA,2022-09-15 21:36:24,21.4267,39.8261,88.14,39,6,5.39
488,Oranjemund,NA,2022-09-15 21:39:06,-28.55,16.4333,56.28,92,50,4.52
489,Vanderhoof,CA,2022-09-15 21:39:07,54.0166,-124.0198,70.72,27,64,7.72
490,Anyang,CN,2022-09-15 21:39:07,36.0994,114.3289,65.79,79,0,2.42
491,Grootfontein,NA,2022-09-15 21:39:07,-19.5667,18.1167,67.57,24,1,4.61
492,Vardo,NO,2022-09-15 21:39:08,70.3705,31.1107,48.18,93,100,25.32
493,Esil,KZ,2022-09-15 21:39:08,51.9556,66.4042,50.95,42,100,14.07
494,Herat,AF,2022-09-15 21:39:09,34.5,62.0,67.57,18,0,9.91
495,Lagoa,PT,2022-09-15 21:39:09,39.05,-27.9833,73.0,90,100,21.32
496,Novobirilyussy,RU,2022-09-15 21:39:09,56.9514,90.6661,41.49,76,99,3.87
497,Bonavista,CA,2022-09-15 21:39:10,48.6499,-53.1147,62.67,73,7,15.21
498,Honningsvag,NO,2022-09-15 21:39:10,70.9821,25.9704,46.15,87,75,19.57
499,Novyy Urengoy,RU,2022-09-15 21:37:36,66.0833,76.6333,44.89,91,100,6.87
500,Husavik,IS,2022-09-15 21:39:11,66.0449,-17.3389,41.54,68,72,3.04
501,Manokwari,ID,2022-09-15 21:39:11,-0.8667,134.0833,78.44,71,95,1.68
502,Lorengau,PG,2022-09-15 21:39:12,-2.0226,147.2712,83.23,67,99,12.48
503,Sinnar,SD,2022-09-15 21:39:12,13.5691,33.5672,79.38,73,96,5.68
504,Grove City,US,2022-09-15 21:38:34,39.8815,-83.093,82.18,54,0,4.61
505,Lauria,IT,2022-09-15 21:40:13,40.0465,15.8358,72.68,55,70,0.25
506,Kashiwazaki,JP,2022-09-15 21:40:13,37.3667,138.55,72.12,76,96,3.91
507,Minot,US,2022-09-15 21:40:13,48.2325,-101.2963,59.22,77,100,13.8
508,Tadine,NC,2022-09-15 21:40:14,-21.55,167.8833,71.13,61,48,11.07
509,Margate,GB,2022-09-15 21:40:14,51.3813,1.3862,59.9,60,100,5.01
510,Yulara,AU,2022-09-15 21:40:15,-25.2406,130.9889,56.08,36,33,6.78
511,Hostotipaquillo,MX,2022-09-15 21:40:15,21.0667,-104.0667,87.04,42,79,2.01
512,Natchitoches,US,2022-09-15 21:40:16,31.7668,-93.1335,88.65,40,0,4.61
513,Ayorou,NE,2022-09-15 21:40:16,14.7308,0.9174,81.72,72,82,25.7
514,Betsiamites,CA,2022-09-15 21:40:17,48.9413,-68.646,57.29,51,100,24.23
515,Christchurch,NZ,2022-09-15 21:37:56,-43.5333,172.6333,48.42,76,75,11.5
516,Indian Head,US,2022-09-15 21:40:17,38.6001,-77.1622,82.35,47,0,9.22
517,Korla,CN,2022-09-15 21:40:18,41.7597,86.1469,66.4,27,0,6.22
518,Waipawa,NZ,2022-09-15 21:40:18,-41.4122,175.5153,47.73,73,29,12.24
519,Paracuru,BR,2022-09-15 21:40:19,-3.41,-39.0306,78.19,78,11,14.32
520,Puerto Penasco,MX,2022-09-15 21:40:19,31.3167,-113.5333,85.91,71,0,7.0
521,Kuching,MY,2022-09-15 21:40:20,1.55,110.3333,73.62,100,20,0.0
522,Brae,GB,2022-09-15 21:40:20,60.3964,-1.353,49.37,68,100,27.83
523,Abu Zabad,SD,2022-09-15 21:40:21,12.35,29.25,78.1,71,60,6.71
524,North Platte,US,2022-09-15 21:40:22,41.1239,-100.7654,83.37,50,0,4.0
525,Vazante,BR,2022-09-15 21:40:22,-17.9869,-46.9078,85.1,30,63,7.65
526,Bar Harbor,US,2022-09-15 21:40:23,44.3876,-68.2039,62.65,48,20,14.0
527,Pithoro,PK,2022-09-15 21:40:23,25.5167,69.3833,81.81,77,2,18.61
528,Atasu,KZ,2022-09-15 21:40:24,48.6814,71.6433,47.32,44,93,11.3
529,Susanville,US,2022-09-15 21:40:24,40.4163,-120.653,75.9,21,0,10.36
530,Namatanai,PG,2022-09-15 21:40:24,-3.6667,152.4333,81.0,77,81,8.77
531,Atherton,GB,2022-09-15 21:40:25,53.5237,-2.4935,57.69,76,100,5.46
532,Kodinsk,RU,2022-09-15 21:40:26,58.6881,99.1844,34.57,82,11,1.19
533,Wick,GB,2022-09-15 21:40:26,58.4333,-3.0833,48.25,81,75,18.41
534,Kagoro,NG,2022-09-15 21:40:27,9.6,8.3833,69.42,98,93,3.13
535,Sao Filipe,CV,2022-09-15 21:40:27,14.8961,-24.4956,79.27,85,100,9.71
536,Gusau,NG,2022-09-15 21:40:27,12.1628,6.6614,76.03,84,54,8.48
537,Tucuma,BR,2022-09-15 21:40:28,-0.1833,-50.05,81.18,73,81,12.41
538,Nyurba,RU,2022-09-15 21:40:28,63.2842,118.3319,33.89,98,79,6.13
539,Thabazimbi,ZA,2022-09-15 21:40:29,-24.5917,27.4116,63.95,36,0,3.29
540,Santa Luzia,BR,2022-09-15 21:35:47,-19.7697,-43.8514,81.68,44,0,11.5
541,Forrest City,US,2022-09-15 21:40:29,35.0081,-90.7898,88.92,34,0,5.19
542,Columbus,US,2022-09-15 21:35:40,39.9612,-82.9988,82.81,52,20,5.75
543,Acapulco,MX,2022-09-15 21:37:02,16.8634,-99.8901,84.02,74,75,5.75
544,Cockburn Town,TC,2022-09-15 21:40:30,21.4612,-71.1419,84.13,76,100,18.43
545,Hulan Ergi,CN,2022-09-15 21:40:30,47.2042,123.6333,56.03,92,1,4.7
546,Registro,BR,2022-09-15 21:39:33,-24.4875,-47.8436,61.65,96,100,2.24
547,Kuznechikha,RU,2022-09-15 21:40:31,57.2161,42.3348,47.16,97,73,4.27
548,Puqi,CN,2022-09-15 21:40:31,29.7167,113.8833,69.57,76,4,2.53
549,Anadyr,RU,2022-09-15 21:41:31,64.75,177.4833,45.1,75,75,4.47
550,Manzanillo,CU,2022-09-15 21:41:32,20.3433,-77.1167,87.73,58,94,11.41
551,Cap Malheureux,MU,2022-09-15 21:41:32,-19.9842,57.6142,71.47,69,1,5.99
552,Lithakia,GR,2022-09-15 21:38:20,37.7167,20.8333,72.34,71,5,6.38
553,Tatarsk,RU,2022-09-15 21:39:02,55.219,75.9828,46.89,67,80,3.96
554,Kushima,JP,2022-09-15 21:41:33,31.4583,131.2333,77.77,88,91,12.77
555,Moranbah,AU,2022-09-15 21:41:33,-22.0016,148.0466,67.95,61,1,8.75
556,Buta,CD,2022-09-15 21:41:34,2.7858,24.73,70.18,96,27,2.3
557,Marystown,CA,2022-09-15 21:41:34,47.1666,-55.1483,59.07,83,11,11.34
558,Birao,CF,2022-09-15 21:41:34,10.2849,22.7882,72.86,94,99,3.87
559,Bunia,CD,2022-09-15 21:41:35,1.5667,30.25,62.28,92,91,1.48
560,Eureka,US,2022-09-15 21:41:35,40.8021,-124.1637,73.67,81,29,3.0
561,Necochea,AR,2022-09-15 21:41:35,-38.5473,-58.7368,60.1,57,24,11.56
562,Luanda,AO,2022-09-15 21:38:00,-8.8368,13.2343,72.52,88,85,7.99
563,Fort Nelson,CA,2022-09-15 21:41:36,58.8053,-122.7002,69.39,37,20,4.61
564,Gossas,SN,2022-09-15 21:41:36,14.4912,-16.0642,89.62,74,7,7.18
565,Mana,GF,2022-09-15 21:41:37,5.6592,-53.7767,81.37,81,48,11.9
566,Beloha,MG,2022-09-15 21:41:37,-25.1667,45.05,71.01,50,0,11.61
567,Saint-Augustin,CA,2022-09-15 21:41:37,51.226,-58.6502,56.71,68,92,10.94
568,Solwezi,ZM,2022-09-15 21:41:38,-12.1688,26.3894,66.22,42,100,4.79
569,Milledgeville,US,2022-09-15 21:41:38,33.0801,-83.2321,84.25,53,0,6.06
